10,0,0,0,0,10,10,2,1
10,0,0,0,0,10,2,2,0
10,0,0,0,0,10,3,2,0
10,0,0,0,0,10,4,2,0
10,0,0,0,0,10,5,2,0
10,0,0,0,0,10,6,2,0
10,0,0,0,0,10,7,2,0
10,0,0,0,0,10,8,2,0
10,0,0,0,0,10,9,2,0
10,0,0,0,1,9,10,2,1
10,0,0,0,1,9,2,2,0
10,0,0,0,1,9,3,2,0
10,0,0,0,1,9,4,2,0
10,0,0,0,1,9,5,2,0
10,0,0,0,1,9,6,2,0
10,0,0,0,1,9,7,2,0
10,0,0,0,1,9,8,2,0
10,0,0,0,1,9,9,2,0
10,0,0,0,2,8,10,2,1
10,0,0,0,2,8,2,2,0
10,0,0,0,2,8,3,2,0
10,0,0,0,2,8,4,2,0
10,0,0,0,2,8,5,2,0
10,0,0,0,2,8,6,2,0
10,0,0,0,2,8,7,2,0
10,0,0,0,2,8,8,2,0
10,0,0,0,2,8,9,2,0
10,0,0,0,3,7,10,2,1
10,0,0,0,3,7,2,2,0
10,0,0,0,3,7,3,2,0
10,0,0,0,3,7,4,2,0
10,0,0,0,3,7,5,2,0
10,0,0,0,3,7,6,2,0
10,0,0,0,3,7,7,2,0
10,0,0,0,3,7,8,2,0
10,0,0,0,3,7,9,2,0
10,0,0,0,4,6,10,2,1
10,0,0,0,4,6,2,2,0
10,0,0,0,4,6,3,2,0
10,0,0,0,4,6,4,2,0
10,0,0,0,4,6,5,2,0
10,0,0,0,4,6,6,2,0
10,0,0,0,4,6,7,2,0
10,0,0,0,4,6,8,2,0
10,0,0,0,4,6,9,2,0
10,0,0,0,5,5,10,2,1
10,0,0,0,5,5,2,2,0
10,0,0,0,5,5,3,2,0
10,0,0,0,5,5,4,2,0
10,0,0,0,5,5,5,2,0
10,0,0,0,5,5,6,2,0
10,0,0,0,5,5,7,2,0
10,0,0,0,5,5,8,2,0
10,0,0,0,5,5,9,2,0
10,0,1,0,0,8,2,2,0
10,0,1,0,0,8,3,2,0
10,0,1,0,0,8,4,2,0
10,0,1,0,0,8,5,2,0
10,0,1,0,0,8,6,2,0
10,0,1,0,0,8,7,2,0
10,0,1,0,0,8,8,2,1
10,0,1,0,0,8,9,2,0
10,0,1,0,1,7,2,2,0
10,0,1,0,1,7,3,2,0
10,0,1,0,1,7,4,2,0
10,0,1,0,1,7,5,2,0
10,0,1,0,1,7,6,2,0
10,0,1,0,1,7,7,2,0
10,0,1,0,1,7,8,2,3
10,0,1,0,1,7,9,2,0
10,0,1,0,2,6,2,2,0
10,0,1,0,2,6,3,2,0
10,0,1,0,2,6,4,2,0
10,0,1,0,2,6,5,2,0
10,0,1,0,2,6,6,2,1
10,0,1,0,2,6,7,2,0
10,0,1,0,2,6,8,2,3
10,0,1,0,2,6,9,2,0
10,0,1,0,3,5,2,2,0
10,0,1,0,3,5,3,2,0
10,0,1,0,3,5,4,2,0
10,0,1,0,3,5,5,2,0
10,0,1,0,3,5,6,2,1
10,0,1,0,3,5,7,2,0
10,0,1,0,3,5,8,2,3
10,0,1,0,3,5,9,2,0
10,0,1,0,4,4,2,2,0
10,0,1,0,4,4,3,2,0
10,0,1,0,4,4,4,2,0
10,0,1,0,4,4,5,2,0
10,0,1,0,4,4,6,2,1
10,0,1,0,4,4,7,2,0
10,0,1,0,4,4,8,2,3
10,0,1,0,4,4,9,2,0
10,0,2,0,0,6,2,2,0
10,0,2,0,0,6,3,2,0
10,0,2,0,0,6,4,2,0
10,0,2,0,0,6,5,2,0
10,0,2,0,0,6,6,2,2
10,0,2,0,0,6,7,2,0
10,0,2,0,0,6,8,2,0
10,0,2,0,1,5,2,2,0
10,0,2,0,1,5,3,2,0
10,0,2,0,1,5,4,2,0
10,0,2,0,1,5,5,2,0
10,0,2,0,1,5,6,2,7
